timestamp,cpu_usage,memory_usage,disk_usage
2025-07-21 00:35:00,42.916955735273085,68.72876550323866,58.55288449493196
2025-07-21 00:36:00,50.3148278062722,65.82154729306782,52.563478107251825
2025-07-21 00:37:00,39.72078907275389,68.15269512595218,55.17901097832464
2025-07-21 00:38:00,43.12611438922254,63.093338822379174,53.5498841631884
2025-07-21 00:39:00,50.99851195635874,65.06172065004844,57.225683937926746
2025-07-21 00:40:00,53.95293719974712,69.86881718671334,51.263704270430495
2025-07-21 00:41:00,51.36306284373387,65.65517612793339,55.73708975122652
2025-07-21 00:42:00,50.17279707441781,74.22104772917297,52.99958760710296
2025-07-21 00:43:00,49.48951832378247,65.88078534758309,53.47244773591748
2025-07-21 00:44:00,43.84558785064022,68.54364854910355,54.02132338750424
2025-07-21 00:45:00,47.88128192897915,71.54028197479415,54.58355551293093
2025-07-21 00:46:00,49.41873999987928,62.300881860275574,53.55862415552686
2025-07-21 00:47:00,57.248083198851965,61.09494057502626,54.63163023876404
2025-07-21 00:48:00,53.92019074011631,62.198774269902295,58.80172060344455
2025-07-21 00:49:00,43.625596502873506,73.5143401557224,57.10328148340804
2025-07-21 00:50:00,54.29896769919496,66.41854376235531,56.833646394897684
2025-07-21 00:51:00,50.98992150216728,79.02010241217224,52.93849239001134
2025-07-21 00:52:00,49.76652440214253,66.69098809670756,51.715988983205804
2025-07-21 00:53:00,56.4443158374986,69.84618925276209,57.32787980581134
2025-07-21 00:54:00,58.774712604666156,75.43574980506244,57.16804537498485
2025-07-21 00:55:00,58.50885899263201,77.4503160395594,59.03549815960328
2025-07-21 00:56:00,49.88805926746353,77.82989000670786,52.88277374995123
2025-07-21 00:57:00,52.76870092853218,74.57455679423141,54.082941636515045
2025-07-21 00:58:00,56.20060576440793,73.99383139706147,49.929643714887064
2025-07-21 00:59:00,59.65043243871581,72.42344010998518,53.74682228285205
2025-07-21 01:00:00,52.60412881077355,73.32177763799987,57.989711531738344
2025-07-21 01:01:00,54.29785600550204,68.1578299494555,53.67589749192244
2025-07-21 01:02:00,49.91946737727149,67.24324374228962,57.07182013470301
2025-07-21 01:03:00,49.69392382107511,70.65522346467516,54.653476329166054
2025-07-21 01:04:00,59.96020703896714,70.1398690167866,56.271363726996725
2025-07-21 01:05:00,62.90018839325883,69.15877441407181,51.929921914021236
2025-07-21 01:06:00,55.979120442549146,73.90749715679407,55.70201869905197
2025-07-21 01:07:00,61.57577404882187,75.09259942941209,46.54596194041841
2025-07-21 01:08:00,58.58396722936058,71.77359672569344,55.03124056022151
2025-07-21 01:09:00,53.76658833471936,77.47782839605102,50.77264263810291
2025-07-21 01:10:00,59.01427111807345,67.14782782604246,59.35374791315091
2025-07-21 01:11:00,65.11127150365803,71.08594905487769,58.13925161540293
2025-07-21 01:12:00,57.45442737322443,69.13841576343825,57.277865468822974
2025-07-21 01:13:00,65.66790188161026,64.68378148895681,60.51124654899155
2025-07-21 01:14:00,44.95572517411273,71.9625221641146,53.171400669045966
2025-07-21 01:15:00,62.37235539213774,71.94865521330794,61.32970388383388
2025-07-21 01:16:00,58.9050796009606,78.63091736837058,58.95318944603774
2025-07-21 01:17:00,57.18040234679925,75.24090058208262,55.515480504719356
2025-07-21 01:18:00,59.33841561417263,68.76049385701326,59.70006435204721
2025-07-21 01:19:00,49.14450203532846,80.4122402264476,53.04190166554274
2025-07-21 01:20:00,58.185268851408615,78.01766475360996,53.95433361228237
2025-07-21 01:21:00,61.26900430746424,75.59860178047813,54.66871131358273
2025-07-21 01:22:00,67.0712410934228,72.49996640663305,54.97365716571303
2025-07-21 01:23:00,57.287250355103886,69.70283846186527,53.45652755387661
2025-07-21 01:24:00,56.031450176299806,72.18545168955963,60.36055526487456
2025-07-21 01:25:00,57.75892101054712,78.16193752001884,55.979338875047105
2025-07-21 01:26:00,65.03696139038533,81.47692353609952,57.87749850569563
2025-07-21 01:27:00,62.29439281911104,80.24214896029716,55.1724916576965
2025-07-21 01:28:00,58.19095009493473,72.2433252775904,51.48477380294442
2025-07-21 01:29:00,63.59361509456231,69.84874333061875,57.819264718172775
2025-07-21 01:30:00,61.69859118233663,75.01818061137577,51.33430288560614
2025-07-21 01:31:00,66.2407384272899,67.50722374305445,56.92660235328541
2025-07-21 01:32:00,58.06992854077277,75.99891130795659,53.08845288688808
2025-07-21 01:33:00,60.12292039737979,74.23999374171775,63.2155717078153
2025-07-21 01:34:00,59.980070282914326,73.08931691379932,60.04762518271587
2025-07-21 01:35:00,54.80074536364313,68.69659557824642,57.69003474191568
2025-07-21 01:36:00,63.7749461496447,77.25063026916007,61.22256828773794
2025-07-21 01:37:00,63.77394798456951,73.18511661268796,54.950609275492816
2025-07-21 01:38:00,62.666854689895466,70.75480203939206,59.177533938238
2025-07-21 01:39:00,61.6392433011252,64.06282045887403,58.20349095715645
2025-07-21 01:40:00,55.90447958331726,75.55805146439924,58.45250467519079
2025-07-21 01:41:00,61.04551088780481,82.87219249887782,61.533306334197505
2025-07-21 01:42:00,61.60080626107528,82.54212275399756,59.96893592290911
2025-07-21 01:43:00,59.46685835946432,74.18141699959207,58.69225255699921
2025-07-21 01:44:00,62.83389404987161,73.71247794179844,52.915445227382335
2025-07-21 01:45:00,65.82085449280974,78.10674716345812,55.05339451707396
2025-07-21 01:46:00,73.38999480747144,72.34722399974825,57.618228299685754
2025-07-21 01:47:00,64.98859488267571,77.65583258939999,58.318685729002134
2025-07-21 01:48:00,65.55826178486225,79.61966100103771,54.6995587697277
2025-07-21 01:49:00,64.05123597185873,81.56851548488585,65.37618521029846
2025-07-21 01:50:00,54.98070525217455,76.36436902430447,62.740702608650636
2025-07-21 01:51:00,64.59121628141439,76.05324543839913,60.047616847397606
2025-07-21 01:52:00,65.17227822635638,73.45770999296347,58.50648630940165
2025-07-21 01:53:00,77.33278522444148,73.76255613629503,57.70223131096823
2025-07-21 01:54:00,64.1983122144571,76.2633291246357,55.530950299387534
2025-07-21 01:55:00,66.80948008605463,78.73659649907798,58.666356013685444
2025-07-21 01:56:00,65.26788403616656,81.01807820583929,59.253738581992515
2025-07-21 01:57:00,59.73581474252511,74.24633748436047,54.801119917096045
2025-07-21 01:58:00,71.42913309363847,83.52382251210256,59.57420225875581
2025-07-21 01:59:00,69.60853997667964,76.56128324910469,58.150514457941014
2025-07-21 02:00:00,69.9359218487484,77.65170556496169,52.93683136421221
2025-07-21 02:01:00,61.5637336042233,74.83840609109558,56.12240192706049
2025-07-21 02:02:00,73.25256276886236,68.21904421280726,57.50538047112902
2025-07-21 02:03:00,59.35525806589756,81.53960717201683,64.45123409864023
2025-07-21 02:04:00,69.42271325476916,81.03688300110383,60.499135302190545
2025-07-21 02:05:00,77.56260312439653,77.04893421286936,54.86366362448255
2025-07-21 02:06:00,61.77751409999759,78.52559335266685,60.36817411013659
2025-07-21 02:07:00,64.01654220004689,80.40341632507912,54.30743164920516
2025-07-21 02:08:00,67.46207821441321,72.17014194288161,62.23601362465289
2025-07-21 02:09:00,64.56018025991483,76.3834116442787,57.61247888804497
2025-07-21 02:10:00,59.43591645576883,81.75460334810919,58.78216930414899
2025-07-21 02:11:00,67.64165300032643,73.63692883596498,63.07700265139201
2025-07-21 02:12:00,62.0948451606475,79.90347421485185,55.273963870673256
2025-07-21 02:13:00,69.87976438472964,73.37667982476441,54.97924618851226
2025-07-21 02:14:00,63.0180244324042,80.74109477656069,57.45425055548639
2025-07-21 02:15:00,75.4660580004263,78.80377472103581,62.35393187817082
2025-07-21 02:16:00,63.89924917532243,72.55537204993594,54.71380031923735
2025-07-21 02:17:00,66.30221945843236,83.74300322191363,50.80770888548854
2025-07-21 02:18:00,72.0749988817644,76.21240888941851,57.98232768974502
2025-07-21 02:19:00,61.94584409528215,75.97507292579932,61.021944292216745
2025-07-21 02:20:00,69.3280782965979,80.08224031575305,62.99771145707557
2025-07-21 02:21:00,74.8149585041775,83.93696255289176,58.03693082466559
2025-07-21 02:22:00,60.32814109517336,75.3401397916283,58.22090593464516
2025-07-21 02:23:00,69.3728789488475,79.70972028129366,62.94493875482924
2025-07-21 02:24:00,69.83110946009673,81.23639632722536,53.90134006386528
2025-07-21 02:25:00,72.52062288133335,82.35023366623935,58.37160718193324
2025-07-21 02:26:00,62.50438912450065,80.33880578481406,60.13431922940553
2025-07-21 02:27:00,62.16230898062441,78.21870000769724,60.93585351253704
2025-07-21 02:28:00,71.44755870623405,76.42876192506039,58.083196879810544
2025-07-21 02:29:00,70.39383696242461,80.13454570746907,59.739627567203755
2025-07-21 02:30:00,70.23023904040143,75.55079381117227,52.194276202651714
2025-07-21 02:31:00,70.7766702588281,68.20185642913928,57.706731166779534
2025-07-21 02:32:00,65.70874818038745,81.67993151992837,61.063483400423365
2025-07-21 02:33:00,70.33236609773532,83.5943877722983,56.77681710121273
2025-07-21 02:34:00,70.69646431005047,70.57039377575957,59.92065331262114
2025-07-21 02:35:00,65.71712312346617,76.02519176800335,61.103577573607424
2025-07-21 02:36:00,78.67330057773795,82.58123572536357,58.75382840476476
2025-07-21 02:37:00,71.76690574318383,88.37361486015227,60.31063835919801
2025-07-21 02:38:00,63.49229801741669,80.26432961076603,56.928074138622804
2025-07-21 02:39:00,72.78041527008779,77.30516971969588,59.21271523655141
2025-07-21 02:40:00,64.67082423922965,79.52012485138036,61.67872603888975
2025-07-21 02:41:00,73.52399106482919,85.78424548511514,60.33377489827762
2025-07-21 02:42:00,75.42362811289117,77.7324100954046,58.11728959725957
2025-07-21 02:43:00,65.56706430909894,77.14952146285954,60.562807846491545
2025-07-21 02:44:00,74.52492270846871,78.44383173054771,62.046510059325556
2025-07-21 02:45:00,71.8072504758968,76.58849946110803,53.76462477800567
2025-07-21 02:46:00,73.8866853492121,80.91799318569451,63.402683711280915
2025-07-21 02:47:00,79.29112058356736,86.95001205852111,58.92695434072266
2025-07-21 02:48:00,68.60871628103384,81.76608833316291,61.22168875340343
2025-07-21 02:49:00,66.09320512922793,79.48531551439399,63.545702754607476
2025-07-21 02:50:00,65.43826879462475,79.3469266639505,55.84692588922606
2025-07-21 02:51:00,65.82846858716664,74.27933343987593,57.84085033004864
2025-07-21 02:52:00,69.54141296072422,84.08094233600734,59.109994414971126
2025-07-21 02:53:00,71.64980382673922,80.25204162483058,57.630087420845385
2025-07-21 02:54:00,71.34234003928731,79.85483770739563,65.19110507505616
2025-07-21 02:55:00,74.10736289263585,93.36103359190548,57.42016593433819
2025-07-21 02:56:00,70.0467342699624,81.79393928495577,58.327267931730354
2025-07-21 02:57:00,77.25739013505331,77.60056563246373,60.6097403445645
2025-07-21 02:58:00,68.67214668850195,78.90957907386121,56.39202837333565
2025-07-21 02:59:00,83.59970352487323,85.21454907584821,58.81257709537292
2025-07-21 03:00:00,73.12833673882503,81.07808164215106,60.95235978375052
2025-07-21 03:01:00,65.71306990984372,74.87459877023619,59.00103801749418
2025-07-21 03:02:00,64.64096836438617,84.3058140858731,59.718316374864074
2025-07-21 03:03:00,72.40208182548265,77.95598682402183,58.40857691241046
2025-07-21 03:04:00,68.86441088394362,88.11989653414098,55.45049734264866
2025-07-21 03:05:00,73.5414491179162,84.94351780560686,60.95526184983629
2025-07-21 03:06:00,72.32507416550494,78.8291364457898,65.25109456248745
2025-07-21 03:07:00,69.57989938937163,85.73606697093335,60.03655287656899
2025-07-21 03:08:00,65.6929529174527,80.87548082508387,60.65143285434089
2025-07-21 03:09:00,62.333283888564516,84.00569137515143,62.047341602681854
2025-07-21 03:10:00,67.65326618241725,82.52254745323503,56.15395549127736
2025-07-21 03:11:00,74.14387992263273,77.18569179182452,65.06150595806061
2025-07-21 03:12:00,70.90612558169923,77.98290524476229,60.55220534295114
2025-07-21 03:13:00,63.578461776737676,84.66141927274529,64.83128925403321
2025-07-21 03:14:00,70.64228917849557,79.18543281551139,57.72636252984125
2025-07-21 03:15:00,71.6699327398585,78.89138670784155,65.36863438141158
2025-07-21 03:16:00,65.28875488124143,76.66542661298955,62.22814716952005
2025-07-21 03:17:00,70.43910143058514,82.15874130738995,61.54927889117624
2025-07-21 03:18:00,69.92169381008412,88.69136648887533,60.578956769010816
2025-07-21 03:19:00,63.87371655696383,76.14655259594977,59.117270161148966
2025-07-21 03:20:00,71.33316939210766,80.48747733137964,63.4496725055437
2025-07-21 03:21:00,72.30156985875982,86.01189703960749,60.25362868518369
2025-07-21 03:22:00,74.86407171930631,80.0153669928593,53.91506272371518
2025-07-21 03:23:00,74.6667513987994,82.11284238852663,56.447687661087286
2025-07-21 03:24:00,62.456081182228715,76.02171123542192,59.223938750759814
2025-07-21 03:25:00,64.59975501402239,81.95095408678482,60.69295702069599
2025-07-21 03:26:00,71.80627827960036,79.45410201346428,59.57393518115266
2025-07-21 03:27:00,71.74002736649133,84.10906839067297,63.380611573357754
2025-07-21 03:28:00,71.68411021981014,84.87768095400116,53.84965167064409
2025-07-21 03:29:00,88.30808666461684,90.44690182008105,60.11224021329656
2025-07-21 03:30:00,71.83222734213788,82.36621588530234,54.205320586729215
2025-07-21 03:31:00,74.58674179716168,81.30843321939001,61.915441418538734
2025-07-21 03:32:00,73.60785969561557,80.73888223618684,59.32924081605718
2025-07-21 03:33:00,72.02154830257479,78.50331285945444,60.84702726475429
2025-07-21 03:34:00,67.11279645568935,81.22308604866303,56.97139867786106
2025-07-21 03:35:00,72.40635462491315,78.6392611521862,63.37556430245552
2025-07-21 03:36:00,64.66756941616676,80.44497423098153,62.63573915512809
2025-07-21 03:37:00,67.26561662248594,84.99033546877806,61.23386946109766
2025-07-21 03:38:00,65.93873952883399,75.64114569531222,59.06663401540285
2025-07-21 03:39:00,68.68861542969697,84.17276073302642,61.16598676680718
2025-07-21 03:40:00,79.76407145694479,84.82620157396651,57.27624850389704
2025-07-21 03:41:00,58.76383971449319,79.02853078811476,61.933388869546114
2025-07-21 03:42:00,71.43871374678862,70.95502226724298,64.28424694794379
2025-07-21 03:43:00,59.848947683512485,76.95136896681832,62.51600735975781
2025-07-21 03:44:00,65.45585630805644,84.50943305535796,57.08303113624565
2025-07-21 03:45:00,73.16113896017542,79.1673684010302,60.32304727693218
2025-07-21 03:46:00,67.93654569905053,75.19761036209138,55.325623903248456
2025-07-21 03:47:00,62.1230783419072,77.11029624723405,60.88777167737827
2025-07-21 03:48:00,63.82984518297819,82.42505592553691,60.48726481501363
2025-07-21 03:49:00,70.69682687096969,81.18129857922527,53.49016369016894
2025-07-21 03:50:00,63.537400452513815,77.96903845516533,55.577726338629404
2025-07-21 03:51:00,68.1598514784057,77.38649137307179,58.1764361532673
2025-07-21 03:52:00,67.19168058849408,77.21440388536362,58.085361221569194
2025-07-21 03:53:00,63.59002911003166,75.01807427182426,55.32091280976383
2025-07-21 03:54:00,77.44991617227767,85.09413324164512,60.07700142994023
2025-07-21 03:55:00,69.77992010693671,77.2669070089413,59.62452915860376
2025-07-21 03:56:00,56.362714852479776,83.34703038492498,58.246668532653715
2025-07-21 03:57:00,67.2967849537061,84.48452312759578,56.520796626144566
2025-07-21 03:58:00,62.929658890339944,82.31202662426864,61.89231845064365
2025-07-21 03:59:00,70.37283755217811,76.5104937790369,63.66977829866388
2025-07-21 04:00:00,62.018158421369655,79.76876177036854,57.20956958630478
2025-07-21 04:01:00,65.27519260591127,77.97260633882242,56.779790852950796
2025-07-21 04:02:00,68.23995541596565,74.36881634889951,60.045296003257114
2025-07-21 04:03:00,69.90798090147337,79.19399041396825,57.452313504299966
2025-07-21 04:04:00,59.43996084941389,73.09202498071154,58.06228935957456
2025-07-21 04:05:00,63.62923719518183,82.46924091454842,60.65287391330288
2025-07-21 04:06:00,62.78539048255793,75.76910883638158,52.65863741693236
2025-07-21 04:07:00,61.749928499146485,78.3399939537236,62.29376519522969
2025-07-21 04:08:00,73.69839837805674,78.57501404839653,58.50841729853844
2025-07-21 04:09:00,66.74869421346526,76.31148721095734,57.00678245253362
2025-07-21 04:10:00,58.27014155699453,79.5978716472365,57.92381798022558
2025-07-21 04:11:00,69.01277528596346,75.25422351841407,58.02844324862475
2025-07-21 04:12:00,74.8812908163116,80.54052907732792,52.8965660334147
2025-07-21 04:13:00,69.27803212127225,71.57169071357959,62.52338328853188
2025-07-21 04:14:00,56.36221547164872,77.36017296357595,58.11033199728478
2025-07-21 04:15:00,61.37942984440579,84.50819946872451,59.26253979425448
2025-07-21 04:16:00,69.97487835413477,72.64777866260103,60.73475684778935
2025-07-21 04:17:00,59.939897377478516,73.83354436605998,54.762594195843235
2025-07-21 04:18:00,65.53347598444027,78.4943839611084,59.19187531167539
2025-07-21 04:19:00,67.02190776877829,77.05012435106835,56.91332256118082
2025-07-21 04:20:00,58.34668093567892,77.62618703725157,60.20075675683926
2025-07-21 04:21:00,62.51455218769193,78.07111783259127,51.22237739494582
2025-07-21 04:22:00,46.43495070633779,78.54279970092475,57.24981290150391
2025-07-21 04:23:00,57.34673341699861,80.33110822804939,55.68109524053814
2025-07-21 04:24:00,61.03150400735603,77.4188378039286,58.72823710667641
2025-07-21 04:25:00,55.87940419447947,74.7006550066172,58.78290593020585
2025-07-21 04:26:00,70.1026675682333,78.24097994830544,55.19065933172563
2025-07-21 04:27:00,54.610524240565475,83.03409849315995,55.11722211759474
2025-07-21 04:28:00,59.37997157667463,74.78681657679829,56.86140189771452
2025-07-21 04:29:00,62.05121636105591,71.30091954217883,54.442577809596195
2025-07-21 04:30:00,68.419569880927,79.50795830087884,59.597018898221854
2025-07-21 04:31:00,53.84796717309833,74.47763285240485,55.90147104165617
2025-07-21 04:32:00,66.65556987454471,66.14693366956824,48.22561904662504
2025-07-21 04:33:00,60.70180257591055,78.10469488914343,55.759079587072115
2025-07-21 04:34:00,55.552407546635195,72.45004334632317,53.70435213809307
2025-07-21 04:35:00,62.57822359978616,74.10453213420767,51.862074629773765
2025-07-21 04:36:00,61.0692166686331,75.66886678278655,52.979026148920866
2025-07-21 04:37:00,56.877517060678144,74.97620523898657,56.954425897656286
2025-07-21 04:38:00,60.03078129466532,76.92426562614408,60.54651277464976
2025-07-21 04:39:00,57.55687346559671,72.2157654843243,57.43403390489677
2025-07-21 04:40:00,59.85121501685242,75.88039760865735,54.60836593221818
2025-07-21 04:41:00,62.39299998093816,72.65907213966406,57.72849478828975
2025-07-21 04:42:00,66.80969581222189,76.52081641121343,54.9159329798414
2025-07-21 04:43:00,52.48636160499434,75.89440155769348,54.14134525888676
2025-07-21 04:44:00,69.13501113305108,69.5575858094459,52.69352674855763
2025-07-21 04:45:00,48.502403872649104,77.50874037820786,50.83212786983204
2025-07-21 04:46:00,57.29552521938353,70.88550223814032,54.84837911184214
2025-07-21 04:47:00,60.78626963496312,76.12521470592917,56.42238833727381
2025-07-21 04:48:00,59.038516907449356,74.22485429945483,55.58798151288006
2025-07-21 04:49:00,54.30759107222522,79.97026604362152,54.559128773267325
2025-07-21 04:50:00,56.16668183874502,71.58460924197796,52.89852618142012
2025-07-21 04:51:00,54.527182434450836,70.94127422069054,57.48880094430324
2025-07-21 04:52:00,53.82896331940135,72.12006853475289,51.640533274867714
2025-07-21 04:53:00,60.806120044466866,70.84338168601518,57.84745359465101
2025-07-21 04:54:00,58.124248480276044,75.11338164140206,52.439739293370096
2025-07-21 04:55:00,52.65444027410144,65.30505528874568,53.11569037140913
2025-07-21 04:56:00,60.3955773041624,67.41143338585644,50.898837070485015
2025-07-21 04:57:00,57.211454545861514,67.2100096080022,53.72077920650258
2025-07-21 04:58:00,59.51545284149643,75.13671408831762,58.07631812453448
2025-07-21 04:59:00,58.37429509843919,78.03141519398623,56.622267894938915
2025-07-21 05:00:00,50.85502494538964,70.62386979251679,57.935266336084105
2025-07-21 05:01:00,51.971801602119164,70.21832319819819,56.49066323883648
2025-07-21 05:02:00,58.280756633006426,71.02501216849059,51.53708671687227
2025-07-21 05:03:00,57.36661413495558,75.24277174895826,53.77921992961341
2025-07-21 05:04:00,53.979638913756,66.73557427451108,52.35411824050652
2025-07-21 05:05:00,54.439095313594926,71.24747597341758,58.609210844467455
2025-07-21 05:06:00,60.00803947112853,74.04310051392065,50.949539058116535
2025-07-21 05:07:00,50.42807744911512,71.99430516417779,57.14307119926543
2025-07-21 05:08:00,55.8866213095225,70.59519384662097,57.062573078217085
2025-07-21 05:09:00,51.90436964207939,73.68732297310113,59.79397157323121
2025-07-21 05:10:00,51.59014183608488,58.71582495170592,52.9971228395185
2025-07-21 05:11:00,57.93468153962313,72.08522724235954,56.28389890530288
2025-07-21 05:12:00,56.32918103721416,66.60176346233965,60.91232194037453
2025-07-21 05:13:00,56.03002024776059,61.739255346634664,52.13456565845138
2025-07-21 05:14:00,58.24932789044987,70.94971074566318,49.30219054229566
2025-07-21 05:15:00,51.585522179116495,74.24205282795363,48.18680422192761
2025-07-21 05:16:00,54.64796265895219,68.0395600320297,55.88420202074311
2025-07-21 05:17:00,49.44370301876163,72.24221716774214,48.01556164306722
2025-07-21 05:18:00,52.371870248801216,74.72063868952726,52.466722336639236
2025-07-21 05:19:00,49.855506165945606,73.37144432841443,54.81401337371155
2025-07-21 05:20:00,50.745584124733654,74.51137209511006,53.97572804374643
2025-07-21 05:21:00,52.9899909041977,70.75923048229632,54.61440318489023
2025-07-21 05:22:00,45.67594121754735,67.93115320030508,53.92255111197414
2025-07-21 05:23:00,59.981076070580066,61.05975765829094,57.0096440039911
2025-07-21 05:24:00,44.24042292374992,66.32108993497916,50.23322080153308
2025-07-21 05:25:00,42.950230921189544,63.769601831042934,50.97607257966714
2025-07-21 05:26:00,54.56170550918245,75.66314940889043,50.6057387114149
2025-07-21 05:27:00,52.47877381093235,66.11218031101578,55.33072888262706
2025-07-21 05:28:00,51.38971975977077,67.14445523236682,55.45756932335519
2025-07-21 05:29:00,51.15887882866911,68.69307013683813,54.0260597187381
2025-07-21 05:30:00,47.70333748884106,66.49662402087357,56.138671451695
2025-07-21 05:31:00,43.02512826420408,72.93710979836739,48.96967743841527
2025-07-21 05:32:00,47.63667965895866,63.50061824283332,57.42089129065009
2025-07-21 05:33:00,43.617552358116605,66.60358709806708,56.904169503695826
2025-07-21 05:34:00,51.624130297404704,62.68886096630733,54.456376535175885
2025-07-21 05:35:00,45.7579015106324,60.21189667832368,57.50979286569421
2025-07-21 05:36:00,42.109864740570224,62.87782411940072,47.10924728514428
2025-07-21 05:37:00,44.37410882425097,65.0093503890392,50.42033493538403
2025-07-21 05:38:00,47.78892713267447,63.27258212057297,49.70217957171959
2025-07-21 05:39:00,42.64844300074456,62.05210992368086,53.986793226193505
2025-07-21 05:40:00,41.09834335217575,59.02824925420683,48.58605955786287
2025-07-21 05:41:00,46.1698642332799,64.15255760447656,53.92296150661924
2025-07-21 05:42:00,45.91786680675054,58.2973078046806,55.67595308239245
2025-07-21 05:43:00,41.89956645703266,67.18738429957284,53.5637028115481
2025-07-21 05:44:00,41.820001500710354,64.30766547538377,52.24298408058516
2025-07-21 05:45:00,45.07603545338973,57.97823451320797,48.34164189949827
2025-07-21 05:46:00,36.41565859466781,62.401939448792376,48.67814053567538
2025-07-21 05:47:00,36.35877754115443,60.46029976410692,54.88088885356907
2025-07-21 05:48:00,39.54363279176743,64.57560064036313,53.383331644392534
2025-07-21 05:49:00,41.80813681704748,68.49052239005262,50.84139896706961
2025-07-21 05:50:00,44.16921011041978,55.457702754147974,49.61782879017892
2025-07-21 05:51:00,49.730553956583115,63.24803623114657,44.70716733794433
2025-07-21 05:52:00,46.38099232833386,61.97682051483817,47.48500748138794
2025-07-21 05:53:00,41.03176353622858,65.13202554094345,56.344742656767735
2025-07-21 05:54:00,41.47499764777487,63.1286723044763,46.68199284942204
2025-07-21 05:55:00,36.29593479777104,59.097149309240336,51.0046333373166
2025-07-21 05:56:00,40.95441922111307,60.657885302494655,53.3713268866106
2025-07-21 05:57:00,39.34201525463551,58.57901887227685,46.49700147907186
2025-07-21 05:58:00,42.13716499480895,65.89613223869563,50.72865548871608
2025-07-21 05:59:00,36.12564134718962,61.50630508243303,52.90101196751571
2025-07-21 06:00:00,42.59673257120587,68.85476274301203,50.03749796572175
2025-07-21 06:01:00,47.40189850006168,60.83629825699626,58.51794381201657
2025-07-21 06:02:00,38.93262706459721,58.07426924805693,44.81967815899258
2025-07-21 06:03:00,41.22325016125851,54.68202013005789,52.91441610657291
2025-07-21 06:04:00,42.40373505748053,53.35334024981508,49.1325998207856
2025-07-21 06:05:00,36.68531601961073,54.05842959178243,51.87956659085666
2025-07-21 06:06:00,39.55038372176377,61.292620812520404,50.800561892668306
2025-07-21 06:07:00,38.231505817863265,62.088234857778154,47.19004601332144
2025-07-21 06:08:00,38.39568628042041,53.55788549476675,49.989424439936776
2025-07-21 06:09:00,33.78117820888732,63.29222134174757,43.641704688526694
2025-07-21 06:10:00,37.507878588864976,57.60936316053531,50.9381850742376
2025-07-21 06:11:00,39.614618880620526,59.958451441982156,49.936017872769334
2025-07-21 06:12:00,44.119864140945616,65.6499799143353,50.87069587325277
2025-07-21 06:13:00,41.40025771738883,62.61843187699289,52.04232283758238
2025-07-21 06:14:00,47.109831985403346,57.78710165138483,49.88416608657766
2025-07-21 06:15:00,32.247476418958215,55.12679058727116,49.13900633719432
2025-07-21 06:16:00,40.18641015480143,49.91483193103703,45.965063980415465
